"ACCOUNT:","WO0001 - L3 CASH AND CARRY"
"ACCOUNT CURRENCY:","Local"
"DISPLAY CURRENCY:","Local"
"CURRENT BALANCE:","88768.73"
"UD PAY/CHEQUES:","0.00"
"CREDIT CLAIMS:","0.00"
"TOTAL EXCLUDING UD/CLAIMS:","0.00"
"SORT ORDER:","DOCUMENT DATE"
"YEAR:","2024 FEBRUARY"
"EXCLUDE:","ALLOCATION DETAIL"

"LINE","PERIOD","DOCNO","ENTRY","DATE","INVNO","CUSTOMER/BANK REF","ORDER","REFERENCE","AMOUNT","BALANCE"
"98","10","00028212","Invoice","30/12/2023","","D/N 7709","00007372","L3 CASH AND CARRY","10009.60","74454.03"
"99","11","00028540","Invoice","11/01/2024","","D/N 7593","","L3 CASH AND CARRY","6794.14","81248.17"
"100","11","00027963","Payment","16/01/2024","","TRANSF | STAT 98","","L3 CASH AND CARRY","-10010.00","71238.17"
"101","11","00007354","Crd Note","22/01/2024","","NO D/N NO.","","L3 CASH AND CARRY","-7943.17","63295.00"
"102","11","00007355","Crd Note","22/01/2024","","WRONG QTY","","L3 CASH AND CARRY","-1240.16","62054.84"
"103","11","00028865","Invoice","22/01/2024","","","00007499","L3 CASH AND CARRY","7943.17","69998.01"
"104","11","00028866","Invoice","22/01/2024","","D/N 7750","00007500","L3 CASH AND CARRY","1240.16","71238.17"
"105","11","00028869","Invoice","22/01/2024","","D/N 7750.","00007502","L3 CASH AND CARRY","10334.47","81572.64"
"106","11","00028311","Payment","30/01/2024","","TRANSF | STAT 98","","L3 CASH AND CARRY","-17128.00","64444.64"
"107","11","00029220","Invoice","03/02/2024","","D/N 3723","00007570","L3 CASH AND CARRY","11783.18","76227.82"
"108","12","00028807","Payment","15/02/2024","","TRANSF | STAT 99","","DISCOUNT ALLOWED","-0.18","76227.64"
"109","12","00028807","Payment","15/02/2024","","TRANSF | STAT 99","","L3 CASH AND CARRY","-11783.00","64444.64"
"110","12","00029740","Invoice","21/02/2024","","D/N7840","00007680","L3 CASH AND CARRY","11749.09","76193.73"
"111","12","00029077","Payment","28/02/2024","","TRANSF | STAT 99","","DISCOUNT ALLOWED","-0.09","76193.64"
"112","12","00029077","Payment","28/02/2024","","TRANSF | STAT 99","","L3 CASH AND CARRY","-11749.00","64444.64"
"TOTAL TRANSACTIONS: 64444.64","","","","","","","","","",""
