doc_no,erp_amount,db_amount,max_date,payment_amount,max_date_payment,total_db,tx_date,diff
35475,0.0,0.0,,-11680.0,2024-12-19,-11680.0,2024-12-19,11680.0
39300,0.0,11302.59,2024-12-21,0.0,,11302.59,2024-12-21,-11302.59
39301,0.0,14662.5,2024-12-21,0.0,,14662.5,2024-12-21,-14662.5
39316,0.0,14720.0,2024-12-22,0.0,,14720.0,2024-12-22,-14720.0
35536,0.0,0.0,,-10210.0,2024-12-22,-10210.0,2024-12-22,10210.0
35552,0.0,0.0,,-392.0,2024-12-22,-392.0,2024-12-22,392.0
11568,0.0,-9487.5,2024-12-22,0.0,,-9487.5,2024-12-22,9487.5
11576,0.0,-391.68,2024-12-22,-4479.77,2021-11-15,-4871.45,2024-12-22,4871.45
11569,0.0,-13972.5,2024-12-22,0.0,,-13972.5,2024-12-22,13972.5
11567,0.0,-6417.68,2024-12-22,0.0,,-6417.68,2024-12-22,6417.68
11577,0.0,-1265.0,2024-12-22,0.0,,-1265.0,2024-12-22,1265.0
39315,0.0,10743.07,2024-12-22,0.0,,10743.07,2024-12-22,-10743.07
35567,0.0,0.0,,-1342.88,2024-12-23,-1342.88,2024-12-23,1342.88
39356,0.0,1342.88,2024-12-23,0.0,,1342.88,2024-12-23,-1342.88
35604,0.0,0.0,,-4950.0,2024-12-24,-4950.0,2024-12-24,4950.0
39397,0.0,4951.89,2024-12-24,0.0,,4951.89,2024-12-24,-4951.89
39401,0.0,12002.0,2024-12-25,0.0,,12002.0,2024-12-25,-12002.0
35612,0.0,0.0,,-12002.0,2024-12-26,-12002.0,2024-12-26,12002.0
39462,0.0,27047.74,2024-12-29,0.0,,27047.74,2024-12-29,-27047.74
35675,0.0,0.0,,-10743.0,2024-12-29,-10743.0,2024-12-29,10743.0
11603,0.0,-13800.0,2024-12-29,0.0,,-13800.0,2024-12-29,13800.0
39589,0.0,9540.08,2025-01-03,0.0,,9540.08,2025-01-03,-9540.08
39590,0.0,13225.0,2025-01-03,0.0,,13225.0,2025-01-03,-13225.0
35816,0.0,0.0,,-11862.0,2025-01-03,-11862.0,2025-01-03,11862.0
11624,0.0,-13915.0,2025-01-05,0.0,,-13915.0,2025-01-05,13915.0
39739,0.0,6975.38,2025-01-08,0.0,,6975.38,2025-01-08,-6975.38
39740,0.0,9430.0,2025-01-08,0.0,,9430.0,2025-01-08,-9430.0
35920,0.0,0.0,,-9540.0,2025-01-08,-9540.0,2025-01-08,9540.0
11667,0.0,-10005.0,2025-01-09,0.0,,-10005.0,2025-01-09,10005.0
39905,0.0,10716.22,2025-01-14,0.0,,10716.22,2025-01-14,-10716.22
36055,0.0,0.0,,-10720.0,2025-01-15,-10720.0,2025-01-15,10720.0
11697,0.0,-13570.0,2025-01-15,0.0,,-13570.0,2025-01-15,13570.0
39915,0.0,13570.0,2025-01-15,0.0,,13570.0,2025-01-15,-13570.0
36149,0.0,0.0,,-6940.0,2025-01-20,-6940.0,2025-01-20,6940.0
40046,0.0,13627.5,2025-01-20,0.0,,13627.5,2025-01-20,-13627.5
40036,0.0,9804.34,2025-01-20,0.0,,9804.34,2025-01-20,-9804.34
11732,0.0,-13627.5,2025-01-20,0.0,,-13627.5,2025-01-20,13627.5
40150,0.0,7245.0,2025-01-23,0.0,,7245.0,2025-01-23,-7245.0
40149,0.0,5257.77,2025-01-23,0.0,,5257.77,2025-01-23,-5257.77
36235,0.0,0.0,,-5260.0,2025-01-24,-5260.0,2025-01-24,5260.0
40241,0.0,10005.0,2025-01-27,0.0,,10005.0,2025-01-27,-10005.0
40240,0.0,8204.16,2025-01-27,0.0,,8204.16,2025-01-27,-8204.16
36303,0.0,0.0,,-9804.5,2025-01-27,-9804.5,2025-01-27,9804.5
11786,0.0,-7245.0,2025-01-28,0.0,,-7245.0,2025-01-28,7245.0
11776,0.0,-10005.0,2025-01-28,0.0,,-10005.0,2025-01-28,10005.0
40351,0.0,13455.0,2025-01-31,0.0,,13455.0,2025-01-31,-13455.0
40354,0.0,838.2,2025-01-31,0.0,,838.2,2025-01-31,-838.2
11797,0.0,-1380.0,2025-01-31,0.0,,-1380.0,2025-01-31,1380.0
40350,0.0,10058.34,2025-01-31,0.0,,10058.34,2025-01-31,-10058.34
40355,0.0,1322.5,2025-01-31,0.0,,1322.5,2025-01-31,-1322.5
11798,0.0,-13455.0,2025-01-31,0.0,,-13455.0,2025-01-31,13455.0
11807,0.0,-13972.5,2025-02-02,0.0,,-13972.5,2025-02-02,13972.5
36395,0.0,0.0,,-10290.0,2025-02-02,-10290.0,2025-02-02,10290.0
40380,0.0,13972.5,2025-02-02,0.0,,13972.5,2025-02-02,-13972.5
40379,0.0,10286.93,2025-02-02,0.0,,10286.93,2025-02-02,-10286.93
36400,0.0,0.0,,-10058.0,2025-02-02,-10058.0,2025-02-02,10058.0
40514,0.0,13972.5,2025-02-06,0.0,,13972.5,2025-02-06,-13972.5
40513,0.0,10388.27,2025-02-06,0.0,,10388.27,2025-02-06,-10388.27
11831,0.0,-13972.5,2025-02-06,0.0,,-13972.5,2025-02-06,13972.5
36610,0.0,0.0,,-10390.0,2025-02-09,-10390.0,2025-02-09,10390.0
40647,0.0,13972.5,2025-02-10,0.0,,13972.5,2025-02-10,-13972.5
40645,0.0,10388.27,2025-02-10,0.0,,10388.27,2025-02-10,-10388.27
11878,0.0,-13972.5,2025-02-11,0.0,,-13972.5,2025-02-11,13972.5
40724,0.0,13455.0,2025-02-13,0.0,,13455.0,2025-02-13,-13455.0
40723,0.0,10157.42,2025-02-13,0.0,,10157.42,2025-02-13,-10157.42
11898,0.0,-13455.0,2025-02-14,0.0,,-13455.0,2025-02-14,13455.0
36755,0.0,0.0,,-10388.0,2025-02-14,-10388.0,2025-02-14,10388.0
40838,0.0,9721.36,2025-02-19,0.0,,9721.36,2025-02-19,-9721.36
40839,0.0,12075.0,2025-02-19,0.0,,12075.0,2025-02-19,-12075.0
36828,0.0,0.0,,-10157.0,2025-02-19,-10157.0,2025-02-19,10157.0
11927,0.0,-12075.0,2025-02-19,0.0,,-12075.0,2025-02-19,12075.0
11948,0.0,-14777.5,2025-02-23,0.0,,-14777.5,2025-02-23,14777.5
40934,0.0,11003.87,2025-02-23,0.0,,11003.87,2025-02-23,-11003.87
40936,0.0,14777.5,2025-02-23,0.0,,14777.5,2025-02-23,-14777.5
36897,0.0,0.0,,-11004.0,2025-02-23,-11004.0,2025-02-23,11004.0
41031,0.0,9721.36,2025-02-25,0.0,,9721.36,2025-02-25,-9721.36
41032,0.0,12075.0,2025-02-25,0.0,,12075.0,2025-02-25,-12075.0
41050,0.0,1177.35,2025-02-26,0.0,,1177.35,2025-02-26,-1177.35
36994,0.0,0.0,,-8722.0,2025-02-26,-8722.0,2025-02-26,8722.0
11974,0.0,-12075.0,2025-02-26,0.0,,-12075.0,2025-02-26,12075.0
41108,0.0,4950.45,2025-02-28,0.0,,4950.45,2025-02-28,-4950.45
37052,0.0,0.0,,-4950.45,2025-02-28,-4950.45,2025-02-28,4950.45
11984,-7705.0,-5847.37,2025-03-02,0.0,,-5847.37,2025-03-02,-1857.63
12208,-16905.0,-12695.3,2025-04-06,0.0,,-12695.3,2025-04-06,-4209.7
12479,-1895.75,6054.61,2025-05-13,0.0,,6054.61,2025-05-13,-7950.36
12889,-17940.0,-9977.75,2025-07-02,0.0,,-9977.75,2025-07-02,-7962.25
13875,-20010.0,-20010.0,2025-11-12,-3150.13,2022-05-19,-23160.13,2025-11-12,3150.13
14055,-22482.5,-18793.16,2025-12-10,0.0,,-18793.16,2025-12-10,-3689.34
14363,-27312.5,-23623.16,2026-02-01,0.0,,-23623.16,2026-02-01,-3689.34
