"ACCOUNT:","FAM000 - FAMILY GAS"
"ACCOUNT CURRENCY:","Local"
"DISPLAY CURRENCY:","Local"
"CURRENT BALANCE:","66456.89"
"UD PAY/CHEQUES:","-23592.48"
"CREDIT CLAIMS:","0.00"
"TOTAL EXCLUDING UD/CLAIMS:","23592.48"
"SORT ORDER:","DOCUMENT DATE"
"YEAR:","CURRENT"
"INCLUDE:","UD PAYMENTS, UD CHEQUES, CREDIT CLAIMS"
"EXCLUDE:","ALLOCATION DETAIL"

"LINE","PERIOD","DOCNO","ENTRY","DATE","INVNO","CUSTOMER/BANK REF","ORDER","REFERENCE","AMOUNT","BALANCE"
"102","03","00043195","Invoice","19/05/2025","","","00011239","FAMILY GAS","17307.50","59342.44"
"103","03","00012517","Crd Note","20/05/2025","","","","FAMILY GAS","-13439.38","45903.06"
"104","03","00012518","Crd Note","20/05/2025","","","","FAMILY GAS","-17307.50","28595.56"
"105","03","00038717","Payment","20/05/2025","","CASH | T2000112","","FAMILY GAS","-24565.68","4029.88"
"106","03","00043200","Invoice","20/05/2025","","DN#13247","","FAMILY GAS","12349.11","16378.99"
"107","03","00038797","Payment","24/05/2025","","CASH | T2000115","","FAMILY GAS","-12500.00","3878.99"
"108","03","00043318","Invoice","24/05/2025","","DN#12113","00011277","FAMILY GAS","12589.67","16468.66"
"109","03","00043366","Invoice","26/05/2025","","DN#12117","00011309","FAMILY GAS","14166.71","30635.37"
"110","03","00043367","Invoice","26/05/2025","","DN#12117-EMPTY","","FAMILY GAS","17250.00","47885.37"
"111","03","00012568","Crd Note","27/05/2025","","DN#12117-EMPTY","","FAMILY GAS","-17250.00","30635.37"
"112","03","00038880","Payment","27/05/2025","","CASH | T2000117","","FAMILY GAS","-12589.67","18045.70"
"113","03","00043418","Invoice","28/05/2025","","DN#12473","00011322","FAMILY GAS","3608.53","21654.23"
"114","03","00043419","Invoice","28/05/2025","","DN#12473-EMPTY","00011323","FAMILY GAS","7762.50","29416.73"
"115","03","00012584","Crd Note","29/05/2025","","DN#12473-EMPTY","","FAMILY GAS","-7762.50","21654.23"
"116","03","00038915","Payment","29/05/2025","","CASH | T2000119","","FAMILY GAS","-3608.53","18045.70"
"117","03","00038975","Payment","31/05/2025","","CASH | T2000119","","FAMILY GAS","-5373.00","12672.70"
"118","03","00043504","Invoice","31/05/2025","","DN# 12141","00011346","FAMILY GAS","5372.67","18045.37"
"119","03","00043522","Invoice","02/06/2025","","DN#12283","","FAMILY GAS","13150.99","31196.36"
"120","03","00043523","Invoice","02/06/2025","","DN#12283- EMPTY","","FAMILY GAS","15870.00","47066.36"
"121","03","00012614","Crd Note","03/06/2025","","DN#12283- EMPTY","","FAMILY GAS","-15870.00","31196.36"
"122","03","00039014","Payment","03/06/2025","","CASH | T2000120","","FAMILY GAS","-14167.00","17029.36"
"123","03","00039054","Payment","05/06/2025","","CASH | T2000122","","FAMILY GAS","-13151.00","3878.36"
"124","03","00043625","Invoice","05/06/2025","","DN#12296","","FAMILY GAS","14353.84","18232.20"
"125","03","00012656","Crd Note","07/06/2025","","DN#12499-EMPTY","","FAMILY GAS","-12650.00","5582.20"
"126","03","00043697","Invoice","07/06/2025","","DN#12499","","FAMILY GAS","9301.94","14884.14"
"127","03","00043698","Invoice","07/06/2025","","DN#12499-EMPTY","","FAMILY GAS","12650.00","27534.14"
"128","04","00039164","Payment","09/06/2025","","CASH | T2000124","","FAMILY GAS","-14354.00","13180.14"
"129","04","00043744","Invoice","09/06/2025","","DN#12364","00011396","FAMILY GAS","8878.20","22058.34"
"130","04","00043745","Invoice","09/06/2025","","DN#12364-EMPTY","00011397","FAMILY GAS","12880.00","34938.34"
"131","04","00012672","Crd Note","10/06/2025","","DN#12364-EMPTY","","FAMILY GAS","-12880.00","22058.34"
"132","04","00012687","Crd Note","11/06/2025","","DN#12375-EMPTY","","FAMILY GAS","-17940.00","4118.34"
"133","04","00039212","Payment","11/06/2025","","CASH | T2000126","","FAMILY GAS","-18180.00","-14061.66"
"134","04","00043806","Invoice","11/06/2025","","DN#12375","","FAMILY GAS","13706.71","-354.95"
"135","04","00043807","Invoice","11/06/2025","","DN#12375-EMPTY","","FAMILY GAS","17940.00","17585.05"
"136","04","00043906","Invoice","12/06/2025","","DN#12388","00011462","FAMILY GAS","12175.07","29760.12"
"137","04","00043907","Invoice","12/06/2025","","DN#12388-EMPTY","00011463","FAMILY GAS","17307.50","47067.62"
"138","04","00012723","Crd Note","13/06/2025","","DN#12388-EMPTY","","FAMILY GAS","-17307.50","29760.12"
"139","04","00039255","Payment","13/06/2025","","CASH | T2000128","","FAMILY GAS","-13707.00","16053.12"
"140","04","00012729","Crd Note","14/06/2025","","DN#1290-EMPTY","","FAMILY GAS","-11845.00","4208.12"
"141","04","00043936","Invoice","14/06/2025","","DN#12390","","FAMILY GAS","7372.52","11580.64"
"142","04","00043937","Invoice","14/06/2025","","DN#1290-EMPTY","","FAMILY GAS","11500.00","23080.64"
"143","04","00039312","Payment","17/06/2025","","CASH | T2000131","","FAMILY GAS","-19547.00","3533.64"
"144","04","00043977","Invoice","17/06/2025","","DN#12393","00011509","FAMILY GAS","13706.71","17240.35"
"145","04","00012780","Crd Note","21/06/2025","","DN#12416-EMPTY","","FAMILY GAS","-16215.00","1025.35"
"146","04","00039395","Payment","21/06/2025","","CASH | T2000135","","FAMILY GAS","-13700.00","-12674.65"
"147","04","00044111","Invoice","21/06/2025","","DN#12416","","FAMILY GAS","13291.38","616.73"
"148","04","00044112","Invoice","21/06/2025","","DN#12416-EMPTY","","FAMILY GAS","16215.00","16831.73"
"149","04","00044214","Invoice","24/06/2025","","DN#12329","","FAMILY GAS","11344.37","28176.10"
"150","04","00044215","Invoice","24/06/2025","","DN#12329-EMPTY","","FAMILY GAS","15640.00","43816.10"
"151","04","00012808","Crd Note","25/06/2025","","DN#12329-EMPTY","","FAMILY GAS","-15640.00","28176.10"
"152","04","00039488","Payment","26/06/2025","","CASH | T2000139","","FAMILY GAS","-13300.00","14876.10"
"153","04","00039489","Payment","26/06/2025","","SPEEDP | PC-76-20","","FAMILY GAS","-1145.00","13731.10"
"154","04","00044260","Invoice","26/06/2025","","","00011612","FAMILY GAS","1145.00","14876.10"
"155","04","00044302","Invoice","27/06/2025","","DN#12342","","FAMILY GAS","13161.54","28037.64"
"156","04","00044303","Invoice","27/06/2025","","DN#12342-EMPTY","","FAMILY GAS","18285.00","46322.64"
"157","04","00012837","Crd Note","28/06/2025","","DN#12342-EMPTY","","FAMILY GAS","-18285.00","28037.64"
"158","04","00012859","Crd Note","30/06/2025","","DN#12345-EMPTY","","FAMILY GAS","-20642.50","7395.14"
"159","04","00039562","Payment","30/06/2025","","CASH | T2000140","","FAMILY GAS","-24506.00","-17110.86"
"160","04","00044352","Invoice","30/06/2025","","DN#12345","00011627","FAMILY GAS","15549.85","-1561.01"
"161","04","00044353","Invoice","30/06/2025","","DN#12345-EMPTY","00011628","FAMILY GAS","20642.50","19081.49"
"162","05","00044466","Invoice","02/07/2025","","DN#12160","00011658","FAMILY GAS","13706.71","32788.20"
"163","05","00044467","Invoice","02/07/2025","","DN#12160-EMPTY","00011659","FAMILY GAS","17940.00","50728.20"
"164","05","00012889","Crd Note","03/07/2025","","DN#12160-EMPTY","","FAMILY GAS","-17940.00","32788.20"
"165","05","00039655","Payment","03/07/2025","","CASH | T2000144","","FAMILY GAS","-15550.00","17238.20"
"166","05","00044535","Invoice","04/07/2025","","DN#12619","","FAMILY GAS","10409.80","27648.00"
"167","05","00044536","Invoice","04/07/2025","","DN#12619-EMPTY","","FAMILY GAS","16042.50","43690.50"
"168","05","00012907","Crd Note","05/07/2025","","DN#12619-EMPTY","","FAMILY GAS","-16215.00","27475.50"
"169","05","00039689","Payment","05/07/2025","","CASH | T2000145","","FAMILY GAS","-13706.00","13769.50"
"170","05","00012914","Crd Note","07/07/2025","","DN#12167-EMPTY","","FAMILY GAS","-15812.50","-2043.00"
"171","05","00039797","Payment","07/07/2025","","CASH | T2000146","","FAMILY GAS","-10410.00","-12453.00"
"172","05","00044568","Invoice","07/07/2025","","DN#12167","00011677","FAMILY GAS","10873.10","-1579.90"
"173","05","00044569","Invoice","07/07/2025","","DN#12167-EMPTY","00011678","FAMILY GAS","15812.50","14232.60"
"174","05","00012949","Crd Note","10/07/2025","","DN#12185","","FAMILY GAS","-15558.46","-1325.86"
"175","05","00012950","Crd Note","10/07/2025","","DN#12185-EMPTY","","FAMILY GAS","-20182.50","-21508.36"
"176","05","00039871","Payment","10/07/2025","","CASH | T2000149","","FAMILY GAS","-13624.00","-35132.36"
"177","05","00044704","Invoice","10/07/2025","","DN#12185","","FAMILY GAS","15558.46","-19573.90"
"178","05","00044705","Invoice","10/07/2025","","DN#12185","","FAMILY GAS","13623.20","-5950.70"
"179","05","00044706","Invoice","10/07/2025","","DN#12185-EMPTY","","FAMILY GAS","19492.50","13541.80"
"180","05","00044767","Invoice","11/07/2025","","DN#12194","","FAMILY GAS","8963.27","22505.07"
"181","05","00012965","Crd Note","12/07/2025","","DN#12194-EMPTY","","FAMILY GAS","-15237.50","7267.57"
"182","05","00039920","Payment","12/07/2025","","CASH | T2000151","","FAMILY GAS","-10873.00","-3605.43"
"183","05","00044768","Invoice","12/07/2025","","DN#12194-EMPTY","","FAMILY GAS","15237.50","11632.07"
"184","05","00012978","Crd Note","14/07/2025","","DN#12199-EMPTY","","FAMILY GAS","-14662.50","-3030.43"
"185","05","00039938","Payment","14/07/2025","","CASH | T2000152","","FAMILY GAS","-11306.00","-14336.43"
"186","05","00044811","Invoice","14/07/2025","","DN#12199","","FAMILY GAS","11306.01","-3030.42"
"187","05","00044812","Invoice","14/07/2025","","DN#12199-EMPTY","","FAMILY GAS","14662.50","11632.08"
"188","05","00013009","Crd Note","18/07/2025","","DN#12717-EMPTY","","FAMILY GAS","-16905.00","-5272.92"
"189","05","00013016","Crd Note","18/07/2025","","DN#12717-EMPTY","","FAMILY GAS","-18457.50","-23730.42"
"190","05","00040032","Payment","18/07/2025","","CASH | T2000156","","FAMILY GAS","-8965.00","-32695.42"
"191","05","00044943","Invoice","18/07/2025","","DN#12717","00011822","FAMILY GAS","13063.02","-19632.40"
"192","05","00044944","Invoice","18/07/2025","","DN#12717-EMPTY","00011823","FAMILY GAS","16905.00","-2727.40"
"193","05","00044945","Invoice","18/07/2025","","DN#12717-EMPTY","","FAMILY GAS","18112.50","15385.10"
"194","06","00013259","Crd Note","21/07/2025","","D/N 12228","","FAMILY GAS","-16905.00","-1519.90"
"195","05","00045017","Invoice","21/07/2025","","D/N 12228","00011846","FAMILY GAS","12986.63","11466.73"
"196","05","00045018","Invoice","21/07/2025","","D/N 12228","00011847","FAMILY GAS","16905.00","28371.73"
"197","05","00040132","Payment","22/07/2025","","CASH | T2000161","","FAMILY GAS","-13100.00","15271.73"
"198","05","00045107","Invoice","24/07/2025","","D/N 20001","00011897","FAMILY GAS","13368.60","28640.33"
"199","05","00045108","Invoice","24/07/2025","","D/N 20001","00011898","FAMILY GAS","17192.50","45832.83"
"200","05","00013050","Crd Note","25/07/2025","","D/N 20001","","FAMILY GAS","-17192.50","28640.33"
"201","05","00040204","Payment","25/07/2025","","CASH | T2000164","","FAMILY GAS","-13370.00","15270.33"
"202","05","00013055","Crd Note","26/07/2025","","DN 20010","","FAMILY GAS","-15985.00","-714.67"
"203","05","00040235","Payment","26/07/2025","","CASH | T2000165","","FAMILY GAS","-12900.00","-13614.67"
"204","05","00045150","Invoice","26/07/2025","","DN 20010","00011928","FAMILY GAS","12146.32","-1468.35"
"205","05","00045151","Invoice","26/07/2025","","DN 20010","00011929","FAMILY GAS","15985.00","14516.65"
"206","05","00045233","Invoice","29/07/2025","","DN20031","00011981","FAMILY GAS","5602.03","20118.68"
"207","05","00045234","Invoice","29/07/2025","","DN20031","00011982","FAMILY GAS","11097.50","31216.18"
"208","05","00013082","Crd Note","30/07/2025","","DN20031","","FAMILY GAS","-5602.03","25614.15"
"209","05","00013083","Crd Note","30/07/2025","","DN20031","","FAMILY GAS","-11097.50","14516.65"
"210","05","00040301","Payment","30/07/2025","","CASH | T2000168","","FAMILY GAS","-16603.00","-2086.35"
"211","05","00045244","Invoice","30/07/2025","","DN#20031","","FAMILY GAS","16602.53","14516.18"
"212","05","00045275","Invoice","31/07/2025","","D/N 20119","00011994","FAMILY GAS","9880.00","24396.18"
"213","05","00045276","Invoice","31/07/2025","","D/N20119.","00011995","FAMILY GAS","15122.50","39518.68"
"214","05","00013094","Crd Note","01/08/2025","","D/N20119.","","FAMILY GAS","-15122.50","24396.18"
"215","05","00040335","Payment","01/08/2025","","CASH | T2000170","","FAMILY GAS","-12150.00","12246.18"
"216","05","00013111","Crd Note","02/08/2025","","DN#20059-EMPTY","","FAMILY GAS","-14490.00","-2243.82"
"217","05","00045339","Invoice","02/08/2025","","DN#20059","","FAMILY GAS","10032.78","7788.96"
"218","05","00045340","Invoice","02/08/2025","","DN#20059-EMPTY","","FAMILY GAS","14490.00","22278.96"
"219","06","T2 X 171","Bank XFer","02/08/2025","","T2 X 171","","FAMILY GAS","0.00","22278.96"
"220","06","T2 X 171","Bank XFer","02/08/2025","","T2 X 171","","FAMILY AGS","-9880.00","12398.96"
"221","06","00013133","Crd Note","05/08/2025","","DN#20134-EMPTY","","FAMILY GAS","-17077.50","-4678.54"
"222","06","00040409","Payment","05/08/2025","","CASH | T2000173","","FAMILY GAS","-13750.00","-18428.54"
"223","06","00045387","Invoice","05/08/2025","","DN#20134","","FAMILY GAS","13750.56","-4677.98"
"224","06","00045388","Invoice","05/08/2025","","DN#20134-EMPTY","","FAMILY GAS","17077.50","12399.52"
"225","06","00013157","Crd Note","07/08/2025","","DN#20069-EMPTY","","FAMILY GAS","-19377.50","-6977.98"
"226","06","00040471","Payment","07/08/2025","","CASH | T2000175","","FAMILY GAS","-13905.00","-20882.98"
"227","06","00045476","Invoice","07/08/2025","","DN#20069","","FAMILY GAS","13903.33","-6979.65"
"228","06","00045477","Invoice","07/08/2025","","DN#20069-EMPTY","","FAMILY GAS","19377.50","12397.85"
"229","06","00013179","Crd Note","11/08/2025","","DN#20301-EMPTY","","FAMILY GAS","-20010.00","-7612.15"
"230","06","00040532","Payment","11/08/2025","","CASH | T2000178","","FAMILY GAS","-14896.42","-22508.57"
"231","06","00045557","Invoice","11/08/2025","","DN#20301","","FAMILY GAS","14896.42","-7612.15"
"232","06","00045558","Invoice","11/08/2025","","DN#20301-EMPTY","","FAMILY GAS","20010.00","12397.85"
"233","06","00040601","Payment","15/08/2025","","CASH | T2000181","","FAMILY GAS","-12257.00","140.85"
"234","06","00045667","Invoice","15/08/2025","","DN#20509","00012147","FAMILY GAS","12258.94","12399.79"
"235","06","00045668","Invoice","15/08/2025","","DN#20509-EMPTY","00012148","FAMILY GAS","15525.00","27924.79"
"236","06","00013242","Crd Note","18/08/2025","","DN#20322-EMPTY","","FAMILY GAS","-16215.00","11709.79"
"237","06","00013254","Crd Note","18/08/2025","","DN#20509-EMPTY","","FAMILY GAS","-15525.00","-3815.21"
