"ACCOUNT:","WO0001 - L3 CASH AND CARRY"
"ACCOUNT CURRENCY:","Local"
"DISPLAY CURRENCY:","Local"
"CURRENT BALANCE:","88768.73"
"UD PAY/CHEQUES:","0.00"
"CREDIT CLAIMS:","0.00"
"TOTAL EXCLUDING UD/CLAIMS:","0.00"
"SORT ORDER:","DOCUMENT DATE"
"YEAR:","CURRENT"
"EXCLUDE:","ALLOCATION DETAIL"

"LINE","PERIOD","DOCNO","ENTRY","DATE","INVNO","CUSTOMER/BANK REF","ORDER","REFERENCE","AMOUNT","BALANCE"
"127","08","00047206","Invoice","20/10/2025","","DN-20200-EMPTY","","L3 CASH AND CARRY","18802.50","78725.20"
"128","08","00013720","Crd Note","21/10/2025","","DN-20200-EMPTY","","L3 CASH AND CARRY","-18802.50","59922.70"
"129","08","00041963","Payment","27/10/2025","","TRANSF | STAT 119","","L3 CASH AND CARRY","-15714.50","44208.20"
"130","08","00047442","Invoice","31/10/2025","","DN#21135","","L3 CASH AND CARRY","8169.57","52377.77"
"131","08","00047443","Invoice","31/10/2025","","DN#21135-EMPTY","","L3 CASH AND CARRY","14030.00","66407.77"
"132","08","00013791","Crd Note","01/11/2025","","DN#21135-EMPTY","","L3 CASH AND CARRY","-14030.00","52377.77"
"133","09","00013816","Crd Note","05/11/2025","","DN#20776-EMPTY","","L3 CASH AND CARRY","-18687.50","33690.27"
"134","09","00042099","Payment","05/11/2025","","TRANSF | STAT 120","","L3 CASH AND CARRY","-8169.57","25520.70"
"135","09","00047514","Invoice","05/11/2025","","DN#20776","","L3 CASH AND CARRY","10068.30","35589.00"
"136","09","00047515","Invoice","05/11/2025","","DN#20776-EMPTY","","L3 CASH AND CARRY","18687.50","54276.50"
"137","09","00042231","Payment","14/11/2025","","TRANSF | STAT 120","","L3 CASH AND CARRY","-10068.00","44208.50"
"138","09","00047712","Invoice","17/11/2025","","DN#21154","","L3 CASH AND CARRY","6474.52","50683.02"
"139","09","00047713","Invoice","17/11/2025","","DN#21154-EMPTY","","L3 CASH AND CARRY","15697.50","66380.52"
"140","09","00013880","Crd Note","18/11/2025","","DN#21154-EMPTY","","L3 CASH AND CARRY","-15697.50","50683.02"
"141","09","00042315","Payment","22/11/2025","","TRANSF | STAT 120","","L3 CASH AND CARRY","-6475.00","44208.02"
"142","09","00047876","Invoice","24/11/2025","","DN#20675","","L3 CASH AND CARRY","8360.57","52568.59"
"143","09","00047877","Invoice","24/11/2025","","DN#20675-EMPTY","","L3 CASH AND CARRY","16215.00","68783.59"
"144","09","00013936","Crd Note","25/11/2025","","DN#20675-EMPTY","","L3 CASH AND CARRY","-16215.00","52568.59"
"145","09","00042429","Payment","29/11/2025","","TRANSF | STAT 120","","L3 CASH AND CARRY","-8361.00","44207.59"
"146","10","00048042","Invoice","02/12/2025","","DN#20885","","L3 CASH AND CARRY","6388.48","50596.07"
"147","10","00048043","Invoice","02/12/2025","","DN#20885-EMPTY","","L3 CASH AND CARRY","15352.50","65948.57"
"148","10","00013990","Crd Note","03/12/2025","","DN#20885-EMPTY","","L3 CASH AND CARRY","-15352.50","50596.07"
"149","10","00042540","Payment","08/12/2025","","TRANSF | STAT 121","","L3 CASH AND CARRY","-6388.48","44207.59"
"150","10","00048206","Invoice","10/12/2025","","DN#21406","","L3 CASH AND CARRY","7010.24","51217.83"
"151","10","00048207","Invoice","10/12/2025","","DN#21406-EMPTY","","L3 CASH AND CARRY","16962.50","68180.33"
"152","10","00014052","Crd Note","11/12/2025","","DN#21406-EMPTY","","L3 CASH AND CARRY","-16962.50","51217.83"
"153","10","00042690","Payment","15/12/2025","","TRANSF | STAT 121","","L3 CASH AND CARRY","-7010.24","44207.59"
"154","10","00048384","Invoice","19/12/2025","","DN#21724","","L3 CASH AND CARRY","7421.33","51628.92"
"155","10","00048385","Invoice","19/12/2025","","DN#21724-EMPTY","","L3 CASH AND CARRY","17595.00","69223.92"
"156","10","00014132","Crd Note","20/12/2025","","DN#21724-EMPTY","","L3 CASH AND CARRY","-17595.00","51628.92"
"157","10","00042834","Payment","29/12/2025","","TRANSF | STAT 121","","L3 CASH AND CARRY","-7421.33","44207.59"
"158","10","00048511","Invoice","29/12/2025","","DN#20956","","L3 CASH AND CARRY","3894.59","48102.18"
"159","10","00048512","Invoice","29/12/2025","","DN#20956-EMPTY","","L3 CASH AND CARRY","10350.00","58452.18"
"160","10","00014178","Crd Note","30/12/2025","","DN#20956-EMPTY","","L3 CASH AND CARRY","-10350.00","48102.18"
"161","11","00014200","Crd Note","02/01/2026","","DN#20966-EMPTY","","L3 CASH AND CARRY","-20930.00","27172.18"
"162","11","00042852","Payment","02/01/2026","","TRANSF | STAT 122","","L3 CASH AND CARRY","-3895.00","23277.18"
"163","11","00048582","Invoice","02/01/2026","","DN#20966","","L3 CASH AND CARRY","9260.42","32537.60"
"164","11","00048583","Invoice","02/01/2026","","DN#20966-EMPTY","","L3 CASH AND CARRY","20930.00","53467.60"
"165","11","00042923","Payment","10/01/2026","","TRANSF | STAT 122","","L3 CASH AND CARRY","-9260.40","44207.20"
"166","11","00014280","Crd Note","14/01/2026","","DN#20983-EMPTY","","L3 CASH AND CARRY","-25357.50","18849.70"
"167","11","00048770","Invoice","14/01/2026","","DN#20983","00012856","L3 CASH AND CARRY","11380.79","30230.49"
"168","11","00048771","Invoice","14/01/2026","","DN#20983-EMPTY","00012857","L3 CASH AND CARRY","25185.00","55415.49"
"169","11","00014296","Crd Note","20/01/2026","","DN*21656","","L3 CASH AND CARRY","-5500.00","49915.49"
"170","11","00048869","Invoice","20/01/2026","","DN*21656","00012907","L3 CASH AND CARRY","5500.00","55415.49"
"171","11","00048871","Invoice","20/01/2026","","DN*21657","","L3 CASH AND CARRY","5500.00","60915.49"
"172","11","00043139","Payment","27/01/2026","","TRANSF | STAT 122","","L3 CASH AND CARRY","-16881.00","44034.49"
"173","11","00049021","Invoice","30/01/2026","","DN#21227","00013000","L3 CASH AND CARRY","9510.36","53544.85"
"174","11","00049022","Invoice","30/01/2026","","DN#21227-EMPTY","00013001","L3 CASH AND CARRY","20010.00","73554.85"
"175","11","00014359","Crd Note","31/01/2026","","DN#21227-EMPTY","","L3 CASH AND CARRY","-20010.00","53544.85"
"176","12","00043237","Payment","07/02/2026","","TRANSF | STAT 123","","L3 CASH AND CARRY","-9510.00","44034.85"
"177","12","00049138","Invoice","07/02/2026","","DN*21682","00013085","L3 CASH AND CARRY","9410.08","53444.93"
